get  key  time: 0.00201131 s, token_id len: 33, device: disk
get value time: 0.00012205 s, token_id len: 17, device: cuda:0
get  key  time: 0.00010466 s, token_id len: 10, device: cuda:0
get value time: 0.00010919 s, token_id len: 10, device: cuda:0
get  key  time: 0.00013629 s, token_id len: 17, device: cuda:0
get value time: 0.00012503 s, token_id len: 17, device: cuda:0
get  key  time: 0.00012151 s, token_id len: 15, device: cuda:0
get value time: 0.00012220 s, token_id len: 15, device: cuda:0
get  key  time: 0.00010434 s, token_id len: 10, device: cuda:0
get value time: 0.00009831 s, token_id len: 10, device: cuda:0
get  key  time: 0.00013922 s, token_id len: 15, device: cuda:0
get value time: 0.00012505 s, token_id len: 15, device: cuda:0
get  key  time: 0.00012375 s, token_id len: 17, device: cuda:0
get value time: 0.00012141 s, token_id len: 17, device: cuda:0
get  key  time: 0.00010734 s, token_id len: 10, device: cuda:0
get value time: 0.00010074 s, token_id len: 10, device: cuda:0
get  key  time: 0.00013613 s, token_id len: 13, device: cuda:0
get value time: 0.00012722 s, token_id len: 13, device: cuda:0
get  key  time: 0.00012207 s, token_id len: 19, device: cuda:0
get value time: 0.00012068 s, token_id len: 19, device: cuda:0
get  key  time: 0.00010825 s, token_id len: 10, device: cuda:0
get value time: 0.00010411 s, token_id len: 10, device: cuda:0
get  key  time: 0.00013509 s, token_id len: 15, device: cuda:0
get value time: 0.00012537 s, token_id len: 15, device: cuda:0
get  key  time: 0.00012396 s, token_id len: 17, device: cuda:0
get value time: 0.00012570 s, token_id len: 17, device: cuda:0
get  key  time: 0.00010816 s, token_id len: 10, device: cuda:0
get value time: 0.00010042 s, token_id len: 10, device: cuda:0
get  key  time: 0.00014240 s, token_id len: 13, device: cuda:0
get value time: 0.00012336 s, token_id len: 13, device: cuda:0
get  key  time: 0.00012304 s, token_id len: 9, device: cuda:0
get value time: 0.00012090 s, token_id len: 9, device: cuda:0
get  key  time: 0.00010862 s, token_id len: 10, device: cuda:0
get value time: 0.00009770 s, token_id len: 10, device: cuda:0
get  key  time: 0.00014050 s, token_id len: 9, device: cuda:0
get value time: 0.00012982 s, token_id len: 9, device: cuda:0
get  key  time: 0.00012551 s, token_id len: 17, device: cuda:0
get value time: 0.00012133 s, token_id len: 17, device: cuda:0
get  key  time: 0.00010591 s, token_id len: 10, device: cuda:0
get value time: 0.00009908 s, token_id len: 10, device: cuda:0
get  key  time: 0.00013702 s, token_id len: 18, device: cuda:0
get value time: 0.00012514 s, token_id len: 18, device: cuda:0
get  key  time: 0.00012140 s, token_id len: 4, device: cuda:0
get value time: 0.00012017 s, token_id len: 4, device: cuda:0
get  key  time: 0.00132188 s, token_id len: 39, device: disk
get value time: 0.00183724 s, token_id len: 39, device: disk
get  key  time: 0.00199409 s, token_id len: 13, device: disk
get value time: 0.00191884 s, token_id len: 13, device: disk
get  key  time: 0.00075228 s, token_id len: 16, device: disk
get value time: 0.00095477 s, token_id len: 16, device: disk
get  key  time: 0.00095810 s, token_id len: 27, device: disk
get value time: 0.00106330 s, token_id len: 27, device: disk
get  key  time: 0.00166734 s, token_id len: 12, device: disk
get value time: 0.00134761 s, token_id len: 12, device: disk
get  key  time: 0.00159486 s, token_id len: 13, device: disk
get value time: 0.00192016 s, token_id len: 13, device: disk
get  key  time: 0.00075813 s, token_id len: 16, device: disk
get value time: 0.00097491 s, token_id len: 16, device: disk
get  key  time: 0.00101278 s, token_id len: 10, device: disk
get value time: 0.00062311 s, token_id len: 10, device: disk
get  key  time: 0.00224940 s, token_id len: 39, device: disk
get value time: 0.00103331 s, token_id len: 39, device: disk
get  key  time: 0.00158038 s, token_id len: 9, device: disk
get value time: 0.00188202 s, token_id len: 9, device: disk
get  key  time: 0.00052482 s, token_id len: 10, device: disk
get value time: 0.00096857 s, token_id len: 10, device: disk
get  key  time: 0.00092073 s, token_id len: 10, device: disk
get value time: 0.00087040 s, token_id len: 10, device: disk
get  key  time: 0.00180225 s, token_id len: 30, device: disk
get value time: 0.00134312 s, token_id len: 30, device: disk
get  key  time: 0.00198757 s, token_id len: 13, device: disk
get value time: 0.00151784 s, token_id len: 13, device: disk
get  key  time: 0.00052495 s, token_id len: 15, device: disk
get value time: 0.00076100 s, token_id len: 15, device: disk
get  key  time: 0.00094778 s, token_id len: 10, device: disk
get value time: 0.00089436 s, token_id len: 10, device: disk
get  key  time: 0.00152039 s, token_id len: 46, device: disk
get value time: 0.00158819 s, token_id len: 46, device: disk
get  key  time: 0.00197440 s, token_id len: 5, device: disk
get value time: 0.00165471 s, token_id len: 5, device: disk
get  key  time: 0.00074149 s, token_id len: 7, device: disk
get value time: 0.00075076 s, token_id len: 7, device: disk
get  key  time: 0.00080929 s, token_id len: 10, device: disk
get value time: 0.00089919 s, token_id len: 10, device: disk
get  key  time: 0.00129405 s, token_id len: 38, device: disk
get value time: 0.00161577 s, token_id len: 38, device: disk
get  key  time: 0.00195003 s, token_id len: 13, device: disk
get value time: 0.00168307 s, token_id len: 13, device: disk
get  key  time: 0.00074787 s, token_id len: 7, device: disk
get value time: 0.00102289 s, token_id len: 7, device: disk
get  key  time: 0.00092658 s, token_id len: 10, device: disk
get value time: 0.00086696 s, token_id len: 10, device: disk
get  key  time: 0.00167115 s, token_id len: 29, device: disk
get value time: 0.00122947 s, token_id len: 29, device: disk
get  key  time: 0.00168474 s, token_id len: 13, device: disk
get value time: 0.00186434 s, token_id len: 13, device: disk
get  key  time: 0.00088035 s, token_id len: 16, device: disk
get value time: 0.00098527 s, token_id len: 16, device: disk
get  key  time: 0.00088558 s, token_id len: 10, device: disk
get value time: 0.00091672 s, token_id len: 10, device: disk
get  key  time: 0.00190640 s, token_id len: 34, device: disk
get value time: 0.00139794 s, token_id len: 34, device: disk
get  key  time: 0.00176358 s, token_id len: 13, device: disk
get value time: 0.00167842 s, token_id len: 13, device: disk
get  key  time: 0.00076080 s, token_id len: 11, device: disk
get value time: 0.00074301 s, token_id len: 11, device: disk
get  key  time: 0.00094507 s, token_id len: 10, device: disk
get value time: 0.00081816 s, token_id len: 10, device: disk
get  key  time: 0.00194642 s, token_id len: 29, device: disk
get value time: 0.00161576 s, token_id len: 29, device: disk
get  key  time: 0.00185397 s, token_id len: 13, device: disk
get value time: 0.00157534 s, token_id len: 13, device: disk
get  key  time: 0.00053583 s, token_id len: 16, device: disk
get value time: 0.00052414 s, token_id len: 16, device: disk
get  key  time: 0.00091953 s, token_id len: 10, device: disk
get value time: 0.00089884 s, token_id len: 10, device: disk
get  key  time: 0.00153194 s, token_id len: 29, device: disk
get value time: 0.00154568 s, token_id len: 29, device: disk
get  key  time: 0.00203649 s, token_id len: 13, device: disk
get value time: 0.00171627 s, token_id len: 13, device: disk
get  key  time: 0.00077106 s, token_id len: 16, device: disk
get value time: 0.00073709 s, token_id len: 16, device: disk
get  key  time: 0.00094274 s, token_id len: 10, device: disk
get value time: 0.00088276 s, token_id len: 10, device: disk
get  key  time: 0.00149749 s, token_id len: 44, device: disk
get value time: 0.00211148 s, token_id len: 44, device: disk
get  key  time: 0.00185916 s, token_id len: 9, device: disk
get value time: 0.00169672 s, token_id len: 9, device: disk
get  key  time: 0.00076664 s, token_id len: 5, device: disk
get value time: 0.00075400 s, token_id len: 5, device: disk
get  key  time: 0.00086188 s, token_id len: 10, device: disk
get value time: 0.00088708 s, token_id len: 10, device: disk
get  key  time: 0.00163500 s, token_id len: 36, device: disk
get value time: 0.00128500 s, token_id len: 36, device: disk
get  key  time: 0.00167363 s, token_id len: 12, device: disk
get value time: 0.00189928 s, token_id len: 12, device: disk
get  key  time: 0.00075111 s, token_id len: 10, device: disk
get value time: 0.00072871 s, token_id len: 10, device: disk
get  key  time: 0.00081080 s, token_id len: 10, device: disk
get value time: 0.00083670 s, token_id len: 10, device: disk
get  key  time: 0.00174563 s, token_id len: 32, device: disk
get value time: 0.00136146 s, token_id len: 32, device: disk
get  key  time: 0.00197803 s, token_id len: 13, device: disk
get value time: 0.00165852 s, token_id len: 13, device: disk
get  key  time: 0.00074023 s, token_id len: 13, device: disk
get value time: 0.00074826 s, token_id len: 13, device: disk
get  key  time: 0.00085384 s, token_id len: 10, device: disk
get value time: 0.00081930 s, token_id len: 10, device: disk
get  key  time: 0.00191337 s, token_id len: 32, device: disk
get value time: 0.00117021 s, token_id len: 32, device: disk
get  key  time: 0.00176158 s, token_id len: 13, device: disk
get value time: 0.00142753 s, token_id len: 13, device: disk
get  key  time: 0.00054640 s, token_id len: 13, device: disk
get value time: 0.00053588 s, token_id len: 13, device: disk
get  key  time: 0.00082885 s, token_id len: 10, device: disk
get value time: 0.00083720 s, token_id len: 10, device: disk
get  key  time: 0.00141483 s, token_id len: 36, device: disk
get value time: 0.00131481 s, token_id len: 36, device: disk
get  key  time: 0.00211286 s, token_id len: 13, device: disk
get value time: 0.00191121 s, token_id len: 13, device: disk
get  key  time: 0.00074794 s, token_id len: 9, device: disk
get value time: 0.00053016 s, token_id len: 9, device: disk
get  key  time: 0.00086431 s, token_id len: 10, device: disk
get value time: 0.00086590 s, token_id len: 10, device: disk
get  key  time: 0.00165148 s, token_id len: 30, device: disk
get value time: 0.00186385 s, token_id len: 30, device: disk
get  key  time: 0.00202134 s, token_id len: 13, device: disk
get value time: 0.00171350 s, token_id len: 13, device: disk
get  key  time: 0.00074426 s, token_id len: 15, device: disk
get value time: 0.00074930 s, token_id len: 15, device: disk
get  key  time: 0.00091240 s, token_id len: 10, device: disk
get value time: 0.00087055 s, token_id len: 10, device: disk
get  key  time: 0.00176963 s, token_id len: 30, device: disk
get value time: 0.00163396 s, token_id len: 30, device: disk
get  key  time: 0.00169987 s, token_id len: 13, device: disk
get value time: 0.00185690 s, token_id len: 13, device: disk
get  key  time: 0.00052979 s, token_id len: 15, device: disk
get value time: 0.00075781 s, token_id len: 15, device: disk
get  key  time: 0.00085674 s, token_id len: 10, device: disk
get value time: 0.00082672 s, token_id len: 10, device: disk
get  key  time: 0.00167964 s, token_id len: 39, device: disk
get value time: 0.00151851 s, token_id len: 39, device: disk
get  key  time: 0.00186575 s, token_id len: 12, device: disk
get value time: 0.00178017 s, token_id len: 12, device: disk
get  key  time: 0.00059604 s, token_id len: 7, device: disk
get value time: 0.00079002 s, token_id len: 7, device: disk
get  key  time: 0.00092091 s, token_id len: 10, device: disk
get value time: 0.00079781 s, token_id len: 10, device: disk
get  key  time: 0.00176900 s, token_id len: 30, device: disk
get value time: 0.00419367 s, token_id len: 30, device: disk
get  key  time: 0.00187085 s, token_id len: 13, device: disk
get value time: 0.00149089 s, token_id len: 13, device: disk
get  key  time: 0.00075755 s, token_id len: 15, device: disk
get value time: 0.00053057 s, token_id len: 15, device: disk
get  key  time: 0.00093723 s, token_id len: 10, device: disk
get value time: 0.00090517 s, token_id len: 10, device: disk
get  key  time: 0.00191695 s, token_id len: 35, device: disk
get value time: 0.00150684 s, token_id len: 35, device: disk
get  key  time: 0.00181056 s, token_id len: 13, device: disk
get value time: 0.00149390 s, token_id len: 13, device: disk
get  key  time: 0.00077194 s, token_id len: 10, device: disk
get value time: 0.00052831 s, token_id len: 10, device: disk
get  key  time: 0.00084338 s, token_id len: 10, device: disk
get value time: 0.00090254 s, token_id len: 10, device: disk
get  key  time: 0.00151586 s, token_id len: 30, device: disk
get value time: 0.00168082 s, token_id len: 30, device: disk
get  key  time: 0.00204408 s, token_id len: 13, device: disk
get value time: 0.00168450 s, token_id len: 13, device: disk
get  key  time: 0.00076043 s, token_id len: 15, device: disk
get value time: 0.00073036 s, token_id len: 15, device: disk
get  key  time: 0.00083071 s, token_id len: 10, device: disk
get value time: 0.00090131 s, token_id len: 10, device: disk
get  key  time: 0.00144804 s, token_id len: 29, device: disk
get value time: 0.00158899 s, token_id len: 29, device: disk
get  key  time: 0.00167544 s, token_id len: 13, device: disk
get value time: 0.00165938 s, token_id len: 13, device: disk
get  key  time: 0.00074853 s, token_id len: 16, device: disk
get value time: 0.00073230 s, token_id len: 16, device: disk
get  key  time: 0.00092067 s, token_id len: 10, device: disk
get value time: 0.00085545 s, token_id len: 10, device: disk
get  key  time: 0.00169365 s, token_id len: 29, device: disk
get value time: 0.00159101 s, token_id len: 29, device: disk
get  key  time: 0.00166413 s, token_id len: 13, device: disk
get value time: 0.00186379 s, token_id len: 13, device: disk
get  key  time: 0.00075024 s, token_id len: 16, device: disk
get value time: 0.00073246 s, token_id len: 16, device: disk
get  key  time: 0.00091074 s, token_id len: 10, device: disk
get value time: 0.00088783 s, token_id len: 10, device: disk
get  key  time: 0.00189072 s, token_id len: 29, device: disk
get value time: 0.00151654 s, token_id len: 29, device: disk
get  key  time: 0.00161447 s, token_id len: 13, device: disk
get value time: 0.00166982 s, token_id len: 13, device: disk
get  key  time: 0.00100782 s, token_id len: 16, device: disk
get value time: 0.00073616 s, token_id len: 16, device: disk
get  key  time: 0.00091916 s, token_id len: 10, device: disk
get value time: 0.00085832 s, token_id len: 10, device: disk
get  key  time: 0.00189813 s, token_id len: 29, device: disk
get value time: 0.00137721 s, token_id len: 29, device: disk
get  key  time: 0.00167826 s, token_id len: 13, device: disk
get value time: 0.00148801 s, token_id len: 13, device: disk
get  key  time: 0.00077997 s, token_id len: 16, device: disk
get value time: 0.00073758 s, token_id len: 16, device: disk
get  key  time: 0.00082278 s, token_id len: 10, device: disk
get value time: 0.00078699 s, token_id len: 10, device: disk
get  key  time: 0.00151924 s, token_id len: 29, device: disk
get value time: 0.00125830 s, token_id len: 29, device: disk
get  key  time: 0.00180037 s, token_id len: 13, device: disk
get value time: 0.00166687 s, token_id len: 13, device: disk
get  key  time: 0.00097400 s, token_id len: 16, device: disk
get value time: 0.00073001 s, token_id len: 16, device: disk
get  key  time: 0.00088785 s, token_id len: 10, device: disk
get value time: 0.00085152 s, token_id len: 10, device: disk
get  key  time: 0.00155186 s, token_id len: 29, device: disk
get value time: 0.00157946 s, token_id len: 29, device: disk
get  key  time: 0.00187074 s, token_id len: 13, device: disk
get value time: 0.00184376 s, token_id len: 13, device: disk
get  key  time: 0.00074263 s, token_id len: 16, device: disk
get value time: 0.00050992 s, token_id len: 16, device: disk
get  key  time: 0.00096717 s, token_id len: 10, device: disk
get value time: 0.00079047 s, token_id len: 10, device: disk
get  key  time: 0.00176664 s, token_id len: 29, device: disk
get value time: 0.00135410 s, token_id len: 29, device: disk
get  key  time: 0.00150684 s, token_id len: 13, device: disk
get value time: 0.00187510 s, token_id len: 13, device: disk
get  key  time: 0.00096766 s, token_id len: 16, device: disk
get value time: 0.00052440 s, token_id len: 16, device: disk
get  key  time: 0.00088178 s, token_id len: 10, device: disk
get value time: 0.00085437 s, token_id len: 10, device: disk
get  key  time: 0.00178095 s, token_id len: 29, device: disk
get value time: 0.00136449 s, token_id len: 29, device: disk
get  key  time: 0.00174268 s, token_id len: 13, device: disk
get value time: 0.00186461 s, token_id len: 13, device: disk
get  key  time: 0.00074825 s, token_id len: 16, device: disk
get value time: 0.00098785 s, token_id len: 16, device: disk
get  key  time: 0.00090688 s, token_id len: 10, device: disk
get value time: 0.00085579 s, token_id len: 10, device: disk
get  key  time: 0.00193057 s, token_id len: 40, device: disk
get value time: 0.00116286 s, token_id len: 40, device: disk
get  key  time: 0.00177160 s, token_id len: 13, device: disk
get value time: 0.00149899 s, token_id len: 13, device: disk
get  key  time: 0.00060938 s, token_id len: 5, device: disk
get value time: 0.00052106 s, token_id len: 5, device: disk
get  key  time: 0.00093915 s, token_id len: 10, device: disk
get value time: 0.00110419 s, token_id len: 10, device: disk
get  key  time: 0.00152498 s, token_id len: 32, device: disk
get value time: 0.00154310 s, token_id len: 32, device: disk
get  key  time: 0.00207422 s, token_id len: 13, device: disk
get value time: 0.00186083 s, token_id len: 13, device: disk
get  key  time: 0.00060359 s, token_id len: 13, device: disk
get value time: 0.00072934 s, token_id len: 13, device: disk
get  key  time: 0.00082296 s, token_id len: 10, device: disk
get value time: 0.00080063 s, token_id len: 10, device: disk
get  key  time: 0.00170967 s, token_id len: 48, device: disk
get value time: 0.00167237 s, token_id len: 48, device: disk
get  key  time: 0.00154114 s, token_id len: 10, device: disk
get value time: 0.00179616 s, token_id len: 10, device: disk
get  key  time: 0.00194989 s, token_id len: 13, device: disk
get value time: 0.00133134 s, token_id len: 13, device: disk
get  key  time: 0.00149450 s, token_id len: 39, device: disk
get value time: 0.00164614 s, token_id len: 39, device: disk
get  key  time: 0.00073026 s, token_id len: 16, device: disk
get value time: 0.00094414 s, token_id len: 16, device: disk
get  key  time: 0.00103490 s, token_id len: 13, device: disk
get value time: 0.00109099 s, token_id len: 13, device: disk
get  key  time: 0.00090772 s, token_id len: 14, device: disk
get value time: 0.00088028 s, token_id len: 14, device: disk
get  key  time: 0.00171758 s, token_id len: 25, device: disk
get value time: 0.00153154 s, token_id len: 25, device: disk
get  key  time: 0.00074261 s, token_id len: 16, device: disk
get value time: 0.00072931 s, token_id len: 16, device: disk
get  key  time: 0.00084062 s, token_id len: 10, device: disk
get value time: 0.00096922 s, token_id len: 10, device: disk
get  key  time: 0.00162909 s, token_id len: 3, device: disk
get value time: 0.00192549 s, token_id len: 3, device: disk
get  key  time: 0.00186006 s, token_id len: 39, device: disk
get value time: 0.00157689 s, token_id len: 39, device: disk
get  key  time: 0.00057635 s, token_id len: 16, device: disk
get value time: 0.00085068 s, token_id len: 16, device: disk
get  key  time: 0.00100634 s, token_id len: 10, device: disk
get value time: 0.00094333 s, token_id len: 10, device: disk
get  key  time: 0.00184344 s, token_id len: 3, device: disk
get value time: 0.00165075 s, token_id len: 3, device: disk
get  key  time: 0.00206179 s, token_id len: 39, device: disk
get value time: 0.00124221 s, token_id len: 39, device: disk
get  key  time: 0.00073099 s, token_id len: 16, device: disk
get value time: 0.00056122 s, token_id len: 16, device: disk
get  key  time: 0.00082850 s, token_id len: 10, device: disk
get value time: 0.00092709 s, token_id len: 10, device: disk
get  key  time: 0.00137372 s, token_id len: 3, device: disk
get value time: 0.00157502 s, token_id len: 3, device: disk
get  key  time: 0.00182567 s, token_id len: 39, device: disk
get value time: 0.00221637 s, token_id len: 39, device: disk
get  key  time: 0.00082001 s, token_id len: 16, device: disk
get value time: 0.00057349 s, token_id len: 16, device: disk
get  key  time: 0.00089014 s, token_id len: 10, device: disk
get value time: 0.00105936 s, token_id len: 10, device: disk
get  key  time: 0.00161112 s, token_id len: 3, device: disk
get value time: 0.00226055 s, token_id len: 3, device: disk
get  key  time: 0.00181306 s, token_id len: 39, device: disk
get value time: 0.00182975 s, token_id len: 39, device: disk
get  key  time: 0.00089152 s, token_id len: 16, device: disk
get value time: 0.00076104 s, token_id len: 16, device: disk
get  key  time: 0.00103519 s, token_id len: 10, device: disk
get value time: 0.00074069 s, token_id len: 10, device: disk
get  key  time: 0.00210744 s, token_id len: 3, device: disk
get value time: 0.00124435 s, token_id len: 3, device: disk
get  key  time: 0.00156787 s, token_id len: 39, device: disk
get value time: 0.00198008 s, token_id len: 39, device: disk
get  key  time: 0.00056115 s, token_id len: 16, device: disk
get value time: 0.00075865 s, token_id len: 16, device: disk
get  key  time: 0.00095779 s, token_id len: 10, device: disk
get value time: 0.00074249 s, token_id len: 10, device: disk
get  key  time: 0.00222706 s, token_id len: 3, device: disk
get value time: 0.00112647 s, token_id len: 3, device: disk
get  key  time: 0.00170240 s, token_id len: 39, device: disk
get value time: 0.00203164 s, token_id len: 39, device: disk
get  key  time: 0.00056395 s, token_id len: 16, device: disk
get value time: 0.00076056 s, token_id len: 16, device: disk
get  key  time: 0.00108418 s, token_id len: 10, device: disk
get value time: 0.00101182 s, token_id len: 10, device: disk
get  key  time: 0.00188258 s, token_id len: 3, device: disk
get value time: 0.00282774 s, token_id len: 3, device: disk
get  key  time: 0.00253508 s, token_id len: 39, device: disk
get value time: 0.00170045 s, token_id len: 39, device: disk
get  key  time: 0.00128653 s, token_id len: 16, device: disk
get value time: 0.00085039 s, token_id len: 16, device: disk
get  key  time: 0.00086853 s, token_id len: 10, device: disk
get value time: 0.00090465 s, token_id len: 10, device: disk
get  key  time: 0.00119505 s, token_id len: 3, device: disk
get value time: 0.00166457 s, token_id len: 3, device: disk
get  key  time: 0.00207143 s, token_id len: 39, device: disk
get value time: 0.00184151 s, token_id len: 39, device: disk
get  key  time: 0.00073846 s, token_id len: 16, device: disk
get value time: 0.00072223 s, token_id len: 16, device: disk
get  key  time: 0.00069033 s, token_id len: 10, device: disk
get value time: 0.00094940 s, token_id len: 10, device: disk
get  key  time: 0.00159927 s, token_id len: 3, device: disk
get value time: 0.00168267 s, token_id len: 3, device: disk
get  key  time: 0.00174975 s, token_id len: 39, device: disk
get value time: 0.00195764 s, token_id len: 39, device: disk
get  key  time: 0.00073386 s, token_id len: 16, device: disk
get value time: 0.00072287 s, token_id len: 16, device: disk
get  key  time: 0.00103780 s, token_id len: 10, device: disk
get value time: 0.00089668 s, token_id len: 10, device: disk
get  key  time: 0.00196020 s, token_id len: 3, device: disk
get value time: 0.00138125 s, token_id len: 3, device: disk
get  key  time: 0.00123085 s, token_id len: 39, device: disk
get value time: 0.00173236 s, token_id len: 39, device: disk
get  key  time: 0.00064247 s, token_id len: 16, device: disk
get value time: 0.00095338 s, token_id len: 16, device: disk
get  key  time: 0.00092088 s, token_id len: 10, device: disk
get value time: 0.00071701 s, token_id len: 10, device: disk
get  key  time: 0.00192584 s, token_id len: 3, device: disk
get value time: 0.00082029 s, token_id len: 3, device: disk
get  key  time: 0.00177422 s, token_id len: 39, device: disk
get value time: 0.00163404 s, token_id len: 39, device: disk
get  key  time: 0.00073485 s, token_id len: 16, device: disk
get value time: 0.00071752 s, token_id len: 16, device: disk
get  key  time: 0.00090342 s, token_id len: 10, device: disk
get value time: 0.00090300 s, token_id len: 10, device: disk
get  key  time: 0.00208153 s, token_id len: 3, device: disk
get value time: 0.00191584 s, token_id len: 3, device: disk
get  key  time: 0.00174078 s, token_id len: 39, device: disk
get value time: 0.00134187 s, token_id len: 39, device: disk
get  key  time: 0.00072677 s, token_id len: 16, device: disk
get value time: 0.00072213 s, token_id len: 16, device: disk
get  key  time: 0.00090309 s, token_id len: 10, device: disk
get value time: 0.00092968 s, token_id len: 10, device: disk
get  key  time: 0.00149750 s, token_id len: 3, device: disk
get value time: 0.00178992 s, token_id len: 3, device: disk
get  key  time: 0.00187096 s, token_id len: 39, device: disk
get value time: 0.00164444 s, token_id len: 39, device: disk
get  key  time: 0.00073922 s, token_id len: 16, device: disk
get value time: 0.00050272 s, token_id len: 16, device: disk
get  key  time: 0.00080293 s, token_id len: 10, device: disk
get value time: 0.00093061 s, token_id len: 10, device: disk
get  key  time: 0.00358424 s, token_id len: 3, device: disk
get value time: 0.00182804 s, token_id len: 3, device: disk
get  key  time: 0.00145664 s, token_id len: 39, device: disk
get value time: 0.00200063 s, token_id len: 39, device: disk
get  key  time: 0.00073815 s, token_id len: 16, device: disk
get value time: 0.00050885 s, token_id len: 16, device: disk
get  key  time: 0.00082121 s, token_id len: 10, device: disk
get value time: 0.00109459 s, token_id len: 10, device: disk
get  key  time: 0.00167423 s, token_id len: 3, device: disk
get value time: 0.00133250 s, token_id len: 3, device: disk
get  key  time: 0.00128492 s, token_id len: 39, device: disk
get value time: 0.00185273 s, token_id len: 39, device: disk
get  key  time: 0.00060813 s, token_id len: 16, device: disk
get value time: 0.00081441 s, token_id len: 16, device: disk
get  key  time: 0.00095034 s, token_id len: 10, device: disk
get value time: 0.00069278 s, token_id len: 10, device: disk
get  key  time: 0.00190903 s, token_id len: 3, device: disk
get value time: 0.00112791 s, token_id len: 3, device: disk
get  key  time: 0.00180917 s, token_id len: 39, device: disk
get value time: 0.00162143 s, token_id len: 39, device: disk
get  key  time: 0.00072845 s, token_id len: 16, device: disk
get value time: 0.00071775 s, token_id len: 16, device: disk
get  key  time: 0.00092312 s, token_id len: 10, device: disk
get value time: 0.00082500 s, token_id len: 10, device: disk
get  key  time: 0.00400197 s, token_id len: 3, device: disk
get value time: 0.00136844 s, token_id len: 3, device: disk
get  key  time: 0.00200976 s, token_id len: 39, device: disk
get value time: 0.00148357 s, token_id len: 39, device: disk
get  key  time: 0.00073063 s, token_id len: 16, device: disk
get value time: 0.00071699 s, token_id len: 16, device: disk
get  key  time: 0.00082111 s, token_id len: 10, device: disk
get value time: 0.00093520 s, token_id len: 10, device: disk
get  key  time: 0.00146627 s, token_id len: 3, device: disk
get value time: 0.00145055 s, token_id len: 3, device: disk
get  key  time: 0.00192187 s, token_id len: 39, device: disk
get value time: 0.00186463 s, token_id len: 39, device: disk
get  key  time: 0.00073005 s, token_id len: 16, device: disk
get value time: 0.00050820 s, token_id len: 16, device: disk
get  key  time: 0.00090171 s, token_id len: 10, device: disk
get value time: 0.00090888 s, token_id len: 10, device: disk
get  key  time: 0.00173421 s, token_id len: 3, device: disk
get value time: 0.00220035 s, token_id len: 3, device: disk
get  key  time: 0.00159182 s, token_id len: 39, device: disk
get value time: 0.00175175 s, token_id len: 39, device: disk
get  key  time: 0.00077073 s, token_id len: 16, device: disk
get value time: 0.00065465 s, token_id len: 16, device: disk
get  key  time: 0.00089758 s, token_id len: 10, device: disk
get value time: 0.00093437 s, token_id len: 10, device: disk
get  key  time: 0.00175026 s, token_id len: 3, device: disk
get value time: 0.00149857 s, token_id len: 3, device: disk
get  key  time: 0.00183712 s, token_id len: 39, device: disk
get value time: 0.00194760 s, token_id len: 39, device: disk
get  key  time: 0.00056731 s, token_id len: 16, device: disk
get value time: 0.00075317 s, token_id len: 16, device: disk
get  key  time: 0.00099479 s, token_id len: 10, device: disk
get value time: 0.00093527 s, token_id len: 10, device: disk
get  key  time: 0.00215409 s, token_id len: 3, device: disk
get value time: 0.00125990 s, token_id len: 3, device: disk
get  key  time: 0.00170837 s, token_id len: 39, device: disk
get value time: 0.00165300 s, token_id len: 39, device: disk
get  key  time: 0.00077000 s, token_id len: 16, device: disk
get value time: 0.00075734 s, token_id len: 16, device: disk
get  key  time: 0.00103427 s, token_id len: 10, device: disk
get value time: 0.00086849 s, token_id len: 10, device: disk
get  key  time: 0.00200150 s, token_id len: 3, device: disk
get value time: 0.00201111 s, token_id len: 3, device: disk
get  key  time: 0.00178985 s, token_id len: 39, device: disk
get value time: 0.00145646 s, token_id len: 39, device: disk
get  key  time: 0.00087725 s, token_id len: 16, device: disk
get value time: 0.00101068 s, token_id len: 16, device: disk
get  key  time: 0.00095369 s, token_id len: 10, device: disk
get value time: 0.00095847 s, token_id len: 10, device: disk
get  key  time: 0.00145737 s, token_id len: 3, device: disk
get value time: 0.00126099 s, token_id len: 3, device: disk
get  key  time: 0.00206900 s, token_id len: 39, device: disk
get value time: 0.00188856 s, token_id len: 39, device: disk
get  key  time: 0.00077270 s, token_id len: 16, device: disk
get value time: 0.00076076 s, token_id len: 16, device: disk
get  key  time: 0.00105316 s, token_id len: 10, device: disk
get value time: 0.00093864 s, token_id len: 10, device: disk
get  key  time: 0.00206697 s, token_id len: 3, device: disk
get value time: 0.00196566 s, token_id len: 3, device: disk
get  key  time: 0.00147929 s, token_id len: 39, device: disk
get value time: 0.00184099 s, token_id len: 39, device: disk
get  key  time: 0.00056074 s, token_id len: 16, device: disk
get value time: 0.00079740 s, token_id len: 16, device: disk
get  key  time: 0.00095404 s, token_id len: 10, device: disk
get value time: 0.00092685 s, token_id len: 10, device: disk
get  key  time: 0.00162591 s, token_id len: 3, device: disk
get value time: 0.00179118 s, token_id len: 3, device: disk
get  key  time: 0.00158076 s, token_id len: 39, device: disk
get value time: 0.00192678 s, token_id len: 39, device: disk
get  key  time: 0.00080163 s, token_id len: 16, device: disk
get value time: 0.00054579 s, token_id len: 16, device: disk
get  key  time: 0.00088636 s, token_id len: 10, device: disk
get value time: 0.00106795 s, token_id len: 10, device: disk
get  key  time: 0.00186254 s, token_id len: 3, device: disk
